City,State,CityState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanfordville,NY,"Stanfordville, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,AZ,"Peoria, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamsburg,KY,"Williamsburg, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore,MD,"Baltimore, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oak Harbor,WA,"Oak Harbor, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison,TN,"Harrison, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reno,NV,"Reno, NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henderson,NV,"Henderson, NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami,FL,"Miami, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middleton,WI,"Middleton, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
League City,TX,"League City, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masontown,PA,"Masontown, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagle Point,OR,"Eagle Point, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marysville,WA,"Marysville, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Beach,VA,"Virginia Beach, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renfrew,PA,"Renfrew, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nichols,SC,"Nichols, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden Grove,CA,"Garden Grove, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,NY,"Flushing, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temple Hills,MD,"Temple Hills, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long Beach,CA,"Long Beach, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hopkinsville,KY,"Hopkinsville, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shreveport,LA,"Shreveport, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lancaster,PA,"Lancaster, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walla Walla,WA,"Walla Walla, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden Plain,KS,"Garden Plain, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manitowoc,WI,"Manitowoc, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vernon Hills,IL,"Vernon Hills, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ankeny,IA,"Ankeny, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacksonville,AR,"Jacksonville, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laredo,TX,"Laredo, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greensboro,MD,"Greensboro, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dover,NC,"Dover, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary,IN,"Gary, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cumming,GA,"Cumming, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgetown,KY,"Georgetown, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tucson,AZ,"Tucson, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri City,TX,"Missouri City, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenville,NC,"Greenville, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanwood,WA,"Stanwood, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawtucket,RI,"Pawtucket, RI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citronelle,AL,"Citronelle, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galveston,TX,"Galveston, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cincinnati,OH,"Cincinnati, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moultrie,GA,"Moultrie, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Knobs,NC,"North Knobs, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hollywood,FL,"Hollywood, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris,AL,"Morris, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster,CO,"Westminster, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covington,GA,"Covington, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernalillo,NM,"Bernalillo, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheney,WA,"Cheney, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson,CA,"Jackson, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arlington,TX,"Arlington, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairview,TN,"Fairview, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral City,FL,"Floral City, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sedalia,CO,"Sedalia, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beverly Hills,FL,"Beverly Hills, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Pasadena,CA,"South Pasadena, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madison Township,OH,"Madison Township, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harbeson,DE,"Harbeson, DE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands,CA,"Redlands, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarboro,NC,"Tarboro, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Port Allegany,PA,"Port Allegany, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redding,CA,"Redding, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richmond,KY,"Richmond, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perrysburg,OH,"Perrysburg, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blacksburg,SC,"Blacksburg, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alamosa,CO,"Alamosa, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
York,PA,"York, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christiansburg,VA,"Christiansburg, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlotte,NC,"Charlotte, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakersfield,CA,"Bakersfield, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enoree,SC,"Enoree, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festus,MO,"Festus, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shoreline,WA,"Shoreline, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake City,PA,"Lake City, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Ana,CA,"Santa Ana, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Lunas,NM,"Los Lunas, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochester,NH,"Rochester, NH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Juan Capistrano,CA,"San Juan Capistrano, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spokane Valley,WA,"Spokane Valley, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Falls,MT,"Great Falls, MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denair,CA,"Denair, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culver City,CA,"Culver City, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin,TX,"Austin, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wasilla,AK,"Wasilla, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midland,TX,"Midland, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fallbrook,CA,"Fallbrook, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen St. Mary,FL,"Glen St. Mary, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creston,IA,"Creston, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richton Park,IL,"Richton Park, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flint,TX,"Flint, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amherst,VA,"Amherst, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawkins,WI,"Hawkins, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akron,OH,"Akron, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,KY,"Franklin, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denham Springs,LA,"Denham Springs, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyattsville,MD,"Hyattsville, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omaha,NE,"Omaha, NE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Durham,NC,"Durham, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Diego,CA,"San Diego, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carthage,TN,"Carthage, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloomington,IN,"Bloomington, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottsdale,AZ,"Scottsdale, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas City,MO,"Kansas City, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,FL,"Okeechobee, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hesperia,CA,"Hesperia, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Van Buren,AR,"Van Buren, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,MO,"Liberty, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delray Beach,FL,"Delray Beach, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Bluff,AR,"Pine Bluff, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seville,FL,"Seville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottumwa,IA,"Ottumwa, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumann,AR,"Trumann, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deer Park,WA,"Deer Park, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunrise,FL,"Sunrise, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's,AK,"Saint Mary's, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apopka,FL,"Apopka, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxon Hill,MD,"Oxon Hill, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yale,VA,"Yale, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hereford,TX,"Hereford, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleasanton,CA,"Pleasanton, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxora,AR,"Luxora, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aberdeen,NC,"Aberdeen, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allentown,PA,"Allentown, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pineville,LA,"Pineville, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilot Point,TX,"Pilot Point, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denver,CO,"Denver, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waianae,HI,"Waianae, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kent,WA,"Kent, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Social Circle,GA,"Social Circle, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakemoor,IL,"Lakemoor, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redondo Beach,CA,"Redondo Beach, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amarillo,TX,"Amarillo, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Follette,TN,"La Follette, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Havasu City,AZ,"Lake Havasu City, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spokane,WA,"Spokane, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starke,FL,"Starke, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seaside,OR,"Seaside, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayetteville,NC,"Fayetteville, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soddy Daisy,TN,"Soddy Daisy, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burlington,NC,"Burlington, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silver Spring,MD,"Silver Spring, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bristol,VA,"Bristol, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highland,CA,"Highland, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Springs,CO,"Colorado Springs, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside,CA,"Riverside, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bixby,OK,"Bixby, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anaheim,CA,"Anaheim, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naalehu,HI,"Naalehu, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lady Lake,FL,"Lady Lake, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Bend,IN,"South Bend, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pico Rivera,CA,"Pico Rivera, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,IL,"Peoria, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pattison,TX,"Pattison, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fletcher,NC,"Fletcher, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sparks,NV,"Sparks, NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenoir,NC,"Lenoir, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altoona,IA,"Altoona, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florence,SC,"Florence, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloomington,CA,"Bloomington, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alvin,TX,"Alvin, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dilley,TX,"Dilley, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excelsior,MN,"Excelsior, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverview,FL,"Riverview, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cottage Grove,OR,"Cottage Grove, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willis,TX,"Willis, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Banos,CA,"Los Banos, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hialeah,FL,"Hialeah, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garland,TX,"Garland, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casper,WY,"Casper, WY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster,CA,"Westminster, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Forks,ND,"Grand Forks, ND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amity,OR,"Amity, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overland Park,KS,"Overland Park, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copper Center,AK,"Copper Center, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eustis,FL,"Eustis, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devils Lake,ND,"Devils Lake, ND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Andreas,CA,"San Andreas, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Griffin,GA,"Griffin, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Elgin,IL,"South Elgin, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pueblo,CO,"Pueblo, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawton,OK,"Lawton, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wichita,KS,"Wichita, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandview,MO,"Grandview, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boise,ID,"Boise, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panora,IA,"Panora, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baton Rouge,LA,"Baton Rouge, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Pole,AK,"North Pole, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrenceburg,TN,"Lawrenceburg, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterford,MI,"Waterford, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clemson,SC,"Clemson, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pomona,CA,"Pomona, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dade City,FL,"Dade City, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russellville,AR,"Russellville, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darien,GA,"Darien, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Daytona,FL,"South Daytona, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradenton,FL,"Bradenton, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandria,VA,"Alexandria, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prompton,PA,"Prompton, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,MS,"Grenada, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Encinitas,CA,"Encinitas, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis,MN,"Minneapolis, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haleiwa,HI,"Haleiwa, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coos Bay,OR,"Coos Bay, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milton,DE,"Milton, DE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic City,NJ,"Atlantic City, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairfield,OH,"Fairfield, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albany,NY,"Albany, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrisonburg,VA,"Harrisonburg, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inglewood,CA,"Inglewood, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parma Heights,OH,"Parma Heights, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingsland,GA,"Kingsland, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bend,OR,"Bend, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tucumcari,NM,"Tucumcari, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Pittsburgh,PA,"East Pittsburgh, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trenton,NJ,"Trenton, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Salt Lake,UT,"South Salt Lake, UT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Augustine,FL,"St. Augustine, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick,NY,"Warwick, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nokomis,IL,"Nokomis, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirkland,WA,"Kirkland, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piketon,OH,"Piketon, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trenton,OH,"Trenton, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carencro,LA,"Carencro, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danville,IL,"Danville, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,DC,"Washington, DC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardwick,NJ,"Hardwick, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whittier,CA,"Whittier, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temple,TX,"Temple, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deptford,NJ,"Deptford, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canton,MS,"Canton, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton City,WA,"Benton City, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Bluff,CA,"Red Bluff, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunbury,OH,"Sunbury, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lagrange,GA,"Lagrange, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrick,NY,"Merrick, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearland,TX,"Pearland, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield,MO,"Springfield, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogden,NC,"Ogden, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mecca,CA,"Mecca, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
